Relevant,"RT @asketchyfish: USGS/NWS looks to have accurate numbers. Holding my breath this afternoon with more rain on the way. #BoulderFlood http:/…"
Not Relevant,"VISIT=&gt;http://t.co/CKAAr3l9iT  ☀RT☀FOR☀NEW☀FOLLOWERS☀✔#HarvestFun
Relevant,"RT @denverpost: Reader photos of the Colorado flooding -  http://t.co/HDIGxf2CQh Send us yours - http://t.co/kS5SHy2WgU #cowx"
Relevant,"@cityoflongmont ordering mandatory evacuations in the Southmoor Park neighborhood. #COFlood"
Relevant,"RT @CUBoulder: SEEK HIGHER GROUND IMMEDIATELY: Wall of water coming down Boulder Canyon. Move away from Boulder Creek! #BoulderFlood"
Relevant,"CU ALERT: Wall of water coming down Boulder Canyon. STAY AWAY FROM BOULDER CREEK. Seek higher ground immediately. #boulderflood"
Not Relevant,"RT @FHSRoyalBanner: 11:30am: Large surge of water coming down Fourmile Canyon. If you are down stream
Not Relevant,"RT @epalmero: I tend to like water more than fire
Not Relevant,"Everyone
Not Relevant,"RT @JGeorgitis: #Boulderflood Anyone need help?  I live in Holiday neighborhood
Relevant,"City of #Boulder Emergency Declaration: http://t.co/EVesFaAPHF #BoulderFlood -@CNNEditorChuck"
Relevant,"Updated: Top social media videos of the #Boulderflood http://t.co/CcVtkXxEf0 via @aimeemay"
Relevant,"RT @CherylPreheim: NEW: Sewage has leaked into water in some areas.  Stay away from water per Boulder Sheriff Dept. @9NEWS #coflood"
Relevant,"RT @9NEWS: 25% of CU's campus buildings have water damage - ranging in severity. Campus closed tomorrow too. #coflood"
Relevant,"RT @9NEWS: #COFlood RT @TrevorHughes: Bridge collapse is at 63rd and St Vrain Creek."
Not Relevant,"Evacuation center for Boulderites YMCA of Boulder Valley
Relevant,"Leaving Boulder on Hwy 128. 72 is closed. Coal Creek Canyon closed. #boulderflood http://t.co/7Q76jkQkWT"
Relevant,"Colorado flooding leaves 3 people dead  http://t.co/gunc5TlaQd"
Not Relevant,"GO TO http://t.co/MANiHxt0ln  AND★RT★FOR★NEW★FOLLOWERS★✔#BestRapper
Relevant,"RT @ryanlanclos: Monitor #boulderflood #COwx on #Esri Disaster Response Program public information map http://t.co/ThLO0H20OG"
Relevant,"RT @Claudia_Imhoff: #BoulderFlood Large surge of water reported in Fourmile Creek passing Logan Mill @ 10:55 Residents down stream should c…"
Relevant,"My neighborhood off north 26th st in North Boulder is completely flooded except for my st + 1 other. #boulderflood"
Not Relevant,"RT @TimesCall: Railroad trax at Boston and Price in #Longmont under water. Reports of cars floating down Boston. #longmontflood #stvrainflo…"
Relevant,"RT @CUBoulderPolice: About 40 #CUBoulder buildings damaged (most w/ minor water damage). About 25% of campus buildings. #BoulderFlood #cowx"
Not Relevant,"RT @jacelarson: #BoulderFlood @ Boulder Creek http://t.co/GtPlHgZxK1"
Not Relevant,"RT @BoulderRelief: Not in Colorado? Just $5 will buy dry socks
Relevant,"At least 4 killd 500 unaccountd 4 as floodwatr inundates Colorado http://t.co/Lax0e1rAOa #flooding #neighbors #park #thinking"
Not Relevant,"RT @joefryer: Latest #coflood stats from state officials: 584 unaccounted for (234 in Boulder Co
Relevant,"RT @cnnbrk: More than 500 people are still unaccounted for in Colorado flooding; more heavy rain expected Sunday. http://t.co/iuT5V20Wtp"
Relevant,"RT @BBCWorld: VIDEO: Aerial shots of Colorado flooding http://t.co/aUDJ3VaIth"
Relevant,"RT @cnnbrk: More than 500 people are still unaccounted for in Colorado flooding; more heavy rain expected Sunday. http://t.co/iuT5V20Wtp"
Relevant,"Colorado floods: More than 500 still unaccounted for as 'devastating' rain looms - CNN International: NPRColor... http://t.co/smCMEtY5fM"
Relevant,"Colorado Flooding Forces Evacuations -  Email Newsletters and Alerts The latest #news and analysis delivered to... http://t.co/1tZcK9kkBZ"
Relevant,"RT @SOTTnet: Earth Changes: Aerial footage of devastating Colorado floods: Aerial footage shows the scale of destruction ca... http://t.co/…"
Relevant,"RT @nawaf_salman: #Colorado flooding rescue continues http://t.co/JVHFUNHRCd #lebanon #santé #Dubai #Somalia #Saudi #لبنان #الإمارات #السعو…"
Relevant,"Prayers going out to everyone who's getting affected by the Colorado flooding. I have a friend who is VERY close to the flooding."
Relevant,"RT @cnnbrk: More than 500 people are still unaccounted for in Colorado flooding; more heavy rain expected Sunday. http://t.co/iuT5V20Wtp"
Relevant,"Everybody Keep @DJWhizlam &amp;The Residents Of Colorado In Your Prayers! The Weather There Is Crazy &amp; It has Me VERY Concerned! #ColoradoFlood"
Relevant,"RT @cnnbrk: More than 500 people are still unaccounted for in Colorado flooding; more heavy rain expected Sunday. http://t.co/iuT5V20Wtp"
Relevant,"RT @waylonlewis: Flood in Boulder: #boulderflood http://t.co/7aJk1WEPNA"
Relevant,"#Tgictweeps Colorado floods: More than 500 still unaccounted for as 'devastating' rain looms… http://t.co/SotswFOrYn"
Not Relevant,"1
Not Relevant,"RT @ejo60: Meteorologic explanation of the Colorado floods which are related to atmospheric blocking
Relevant,"RT @FoxNews: At least 500 unaccounted for in Colorado floods as Obama signs disaster declaration http://t.co/uVBsoTMYmt"
Relevant,"Pray for the certain parts in Colorado that are affected by the #coflood"
Relevant,"#Latest #News Colorado floods: Over 500 unaccounted for as 'devastating' rain looms - CNN: NPRColorado ... http://t.co/1d6lHv15vK #BNews"
Relevant,"Hundreds of people are unaccounted for across the US state of Colorado as heavy flooding inundates mountain... http://t.co/41149VW5NI"
Not Relevant,"Deadly 1
Relevant,"RT @jennyk9923: Colorado floods http://t.co/apYzc5cFHJ"
Relevant,"Looks like the more severe rain projected for CO's Front Range was diverted to southern NE tonight. #COflood http://t.co/YLDw74njJ0"
Not Relevant,"New post: Colorado floods: Rescues
Not Relevant,"Wow
Relevant,"RT @sergeykostyaev: Watching @nbcnightlynews video: Drone offers unique view of Colorado flooding -   http://t.co/ZryRZ00WGw via @nbcnews"
Relevant,"@IFreakSelena Colorado Floods Victims Urged 'Get Out Now': Rescuers will not return for families who refuse to evacuate...  @Ericccxminaj"
Relevant,"Four dead and hundreds missing as floods devastate US state of Colorado Pic 1-4 http://t.co/vgjq8YIQ5F"
Relevant,"Northeast Colorado residents are struggling with intense flooding as more rain is forecast for the region."
Relevant,"Thoughts and prayers with my #boulderflood affected friends and family. Please stay safe!"
Relevant,"Colorado floods: Over 500 unaccounted for http://t.co/yZJm3imq30"
Relevant,"#coloradoflood -Colorado floods: Over 500 unaccounted for http://t.co/N9dDJVm7pw"
Relevant,"Colorado Floods 2013: Rescuers Warn Some Against Remaining In Towns Isolated By Flooding"
Relevant,"RT: @christine7news: @7NewsNOW Sunday morning continues w/ more #COFlood coverage from 7-10am. Morgan County is one of the major concerns."
Relevant,"RT @denverpost: UPDATE: 584 people are listed as unaccounted for in flood areas. http://t.co/cEtBtkHTRl #coflood"
Not Relevant,"RT @nycjim: With sewage treatment disabled
Relevant,"Waiting to hear from some of my family who live outside of #Boulder #BoulderFlood  in Gol Hill"
Relevant,"RT @denverpost: Infrastructure recovery will be an arduous process long after the floodwaters recede http://t.co/xP8H1CjaVl  #COflood"
Not Relevant,"#Colorado braces for more heavy rain
Relevant,"Colorado floods threaten more homes as another feared dead - video http://t.co/5RfRgJjXSn"
Relevant,"My heart &amp; prayers go out to all the people in #Colorado &amp; to any1 who has friends or family affected by the #coloradoflood"
Not Relevant,"RT @USATODAY: More than 500 people remain unaccounted for across Colorado after deadly
Relevant,"@mitchell2906 You too!!! I'm stuck home in the #coloradoflood  Truck got stuck last night and roads flooded.  #funsunday lol"
Relevant,"Flash floods in Colorado http://t.co/ayUDL0tUcB via @YahooNews"
Not Relevant,"Let's not add to this anymore:  Stay out of moving water: 4 dead
Relevant,"RT @BrookeWagnerTV: #COflood victims can begin applying for @fema aid @kdvr #GDCO"
Not Relevant,"At least 4 dead
Not Relevant,"RT @USATODAY: More than 500 people remain unaccounted for across Colorado after deadly
Relevant,"RT @CJose: Fort Morgan underwater. Platte River well out of its banks. Expected to get worse @KDVR  #COflood http://t.co/494Vs35qNm"
Relevant,"RT @SteveGrzanich Emergency Management in Colorado reports 584 people now unaccounted for after flooding. via @denverpost #BoulderFlood"
Relevant,"RT @CONG1860: More than 1750 civilians &amp; hundreds of pets evacuated from #COflood by CO #NationalGuard and @USArmy's #4thID http://t.co/5G9…"
Relevant,"RT @CJose: Fort Morgan underwater. Platte River well out of its banks. Expected to get worse @KDVR  #COflood http://t.co/494Vs35qNm"
Not Relevant,"RT @BestVineViD: iPhone 5S Best Features #coflood | Insidious 2 | #Mayweather | Booty Colorado| Wisconsin | #TheOne  http://t.co/xA7pLLlkbn"
Not Relevant,"RT @Plepsa: iPhone 5S Best Features #coflood | Insidious 2 | #Mayweather | Booty Colorado| Wisconsin | #TheOne  http://t.co/MNyXSORf4R"
Not Relevant,"RT @Plepsa: iPhone 5S Best Features #coflood | Insidious 2 | #Mayweather | Booty Colorado| Wisconsin | #TheOne  http://t.co/MNyXSORf4R"
Not Relevant,"RT @Plepsa: iPhone 5S Best Features #coflood | Insidious 2 | #Mayweather | Booty Colorado| Wisconsin | #TheOne  http://t.co/MNyXSORf4R"
Relevant,"RT @CONG1860: 5 #NationalGuard helos &amp; crews from @wyoguard joining @CONG1860 and @USArmy #4thID in #COflood evacuation efforts today."
Relevant,"RT @nicolejpearce: The pics of the Colorado flooding that @jaredpolis has been tweeting are crazy! Prayers for everyone in CO."
Relevant,"Hundreds still unaccounted for in deadly Colorado #floods - http://t.co/ZFhBFFZTfF"
Not Relevant,"RT @breakingstorm: 482 people unaccounted for in Larimer County
Not Relevant,"Pouring ☔-Put on comfy stuff
Not Relevant,"RT @KDVR: LIVE NOW: Why #coflood is being called a 1 in 1
Not Relevant,"RT @bylindsayhjones: As we get ready for football
Relevant,"RT @ABC: Colorado Floods: Residents Unsure of What Home Will Look Like When They Return http://t.co/wwQWs60ZpK"
Relevant,"RT @dailycamera: Flood warning in place as 3/10 inch rain falls in 30 min in parts of county; rain to increase this afternoon #boulderflood"
Relevant,"RT @YahooNews: Hundreds are still missing in Colorado with more rain and flooding expected to hamper rescue efforts today: http://t.co/w2UT…"
Relevant,"Here we go again with the rain. #boulderflood http://t.co/TInMWSAnku"
Relevant,"RT @ahuntre: Colorado floods: Over 500 unaccounted for as 'devastating' rain looms http://t.co/OWh2V0aRrt"
Relevant,"RT @USATODAY: What caused deadly Colorado floods? http://t.co/tJUfe7etiI"
Relevant,"charles onwuemene's blog: Hundreds missing in Colorado floods http://t.co/T3hEIsHemw"
Not Relevant,"RT @RemaxRealtor: Skies are absolutely opening up again in Arvada and Broomfield.. Pouring rain
Not Relevant,"RT @coloradodaily: RT @BrittanyAnas: To make a claim with FEMA
Relevant,"RT @BoulderFlood: Please pardon the inconvenience of my incontinence. I tried to hold it in but every hundred years or so... #boulderflood"
Relevant,"RT @bouldercounty: Road closure map for Boulder County Roads #boulderflood #coflood http://t.co/UHwcYq8zx3"
Relevant,"RT @WendyNorris: LPD scanner: Left Hand Creek up 1 foot/hour. Evac underway for residents in Missouri/S. Coffman area. Stay safe. #longmont…"
Not Relevant,"RT @femaregion8: The *best way* to help #coflood survivors
Not Relevant,"RT @DenverChannel: #BREAKING: Re-evacuation orders in Longmont - act now!! Greens
Relevant,"RT @MollyHendrickso: We're headed to #Milliken today. We'll have continuous coverage starting at noon w the latest on the #coflood. #7newsN…"
Relevant,"I have no food and no way to get food #boulderflood"
Relevant,"http://t.co/8V69nbgEce Hundreds unaccounted for in Colorado floods"
Relevant,"Colorado flooding doesn't stop Postal Service http://t.co/na58Mmy3an"
Relevant,"RT @SurvivorShape: TY for the calls our studio&amp;staff survived the #coloradoflood - Hoping all our friends @FIRSTDESCENTS and @mylifelineorg…"
Relevant,"RT @EricHolthaus: This is nearly unfathomable: the Big Thompson River has spent nearly 60hrs at record levels. #boulderflood ongoing. http:…"
Relevant,"RT @DenverChannel: Flooding at Red Rocks Amphitheatre - about 30 rows under water! Photo via http://t.co/b414RHRZbh #COwx #COflood http://t…"
Relevant,"RT @Calgonaway: My prayers go out to all the flooding victims in Colorado right now."
Not Relevant,"RT @denverpost: Colorado floods relief: How to help victims
Not Relevant,"RT @BoulderRelief: NEEDED: New towels
Relevant,"RT @DenverChannel: Flooding at Red Rocks Amphitheatre - about 30 rows under water! Photo via http://t.co/b414RHRZbh #COwx #COflood http://t…"
Relevant,"#COflood Releases from Olympus Dam have increased to 1100 cfs. We have seen rain at Estes. Rain inflows to Lake... http://t.co/aoKTSgyyQn"
Relevant,"Just talked with folks at @CUBoulder. Chancellor's decision about whether to close campus Monday is coming soon. #boulderflood"
Not Relevant,"General Contractor Serving
Relevant,"RT @9NEWS: INCREDIBLE IMAGE: A soldier rescues a woman with a walker via helicopter from Longmont Dam Rd. in Lyons. #coflood http://t.co/Ff…"
Not Relevant,"RT @W00PIGS000IE: BREAKING:  Experts have determined Colorado Flooding was caused by tears of Badger fans
Not Relevant,"RT @Richard_H: Just reading about the floods in Colorado - we've spent a fair bit of time there over the years
Not Relevant,"RT @9NEWS: We just spoke with Red Rocks. Their seats are not underwater
Not Relevant,"RT @femaregion8: If it's not safe for you
Not Relevant,"RT @femaregion8: If it's not safe for you
Not Relevant,"RT @latimes: Colorado flooding: 6 likely dead
Not Relevant,"Boulder
Not Relevant,"RT @DenverChannel: 30 state highway bridges destroyed
Not Relevant,"RT @KD0FHS: Environmental damage occurring in #Colorado #flood
Not Relevant,"RT @indigojourney: You dont have 2 ask permission
Not Relevant,"Flooding by #UCCS has moved traffic cones into middle of traffic on Austin Bluffs by Union
Relevant,"Fires cause flooding and death in Colorado http://t.co/hvTtjc1vW9"
Relevant,"RT @mchastain81: You can do so much to help those who lost everything in the #COflood http://t.co/NsEhKW3Spu"
Relevant,"#lyons #boulderflood Here is what is left of Shelly's Cabins off of 36 West of Lyons. http://t.co/wwvGLAt75C"
Not Relevant,"Floods Transform Colorado's 'Gore-Tex Vortex'"
Relevant,"Floods Transform Colorado's 'Gore-Tex Vortex': Residents return to find Colorado's 'Gore-Tex Vortex' transform... http://t.co/iPBhMMWYfq"
Relevant,"RT @KellySommariva: Streets buckling like taffy. Viewer pic from Lee Hill Dr. and Lefthand Canyon Dr. #coflood #boulderflood http://t.co/KK…"
Relevant,"RT @Muffissness: DONATE BY TEXT TO HELP #COLORADO #FLOOD VICTIMS. MT @9NEWS Colorado #floods: How you can help http://t.co/NBtzFvicNb #COFl…"
Relevant,"“@denverpost: UPDATE: Federal aid begins to flow to flood ravaged Colorado http://t.co/7W2MnfSsVY #coflood”"
Not Relevant,"RT @Ascrazyasmyhair: Leaving Sterling
Relevant,"RT @Trenton_Hoshiko: I started a T-Shirt campaign to benefit the #coloradoflood victims. http://t.co/p9WUBC0mWB    More info at http://t.co…"
Relevant,"RT @HazNotification: 85 Denver 5th graders &amp; teachers stranded 4 days near get a ride home in a chopper! #cowx #boulderflood #coflood http:…"
Relevant,"RT @CherylPreheim: Rescues in Broomfield #coflood http://t.co/Zl0VrIAmAA"
Not Relevant,"RT @breakingstorm: 5 people confirmed dead in Colorado flooding
Relevant,"RT @geopolytica: Colorado flooding rescue continues http://t.co/sUpfvph2bN"
Relevant,"@cyclist_lawyer 100$ raised so far and just four hours in! #coflood"
Relevant,"Help #coloradoflood http://t.co/tTRZoDCaJL"
Not Relevant,"RT @DisasterTechLab: OK
Not Relevant,"RT @breakingstorm: 5 people confirmed dead in Colorado flooding
Not Relevant,"Colorado flooding: Evacuations
Relevant,"Another woman missing and feared dead in Colorado floods http://t.co/HiEejveFjF"
Relevant,"A #fracking disaster? http://t.co/jmD69KAwN4 #coflood"
Relevant,"Another #CoFlood today #ugh #omg I wish this #weather get nice tomorrow"
Relevant,"RT @RednockGeog: “@guardian: Colorado floods: rescuers rush to evacuate stranded communities:  http://t.co/tq82PT6efp” yr12 world at risk"
Relevant,"Floods transform Colorado's 'Gore-Tex Vortex' http://t.co/KEVwIbJfBT"
Relevant,"RT @YuriHiranuma: Death toll rises in Colorado floods with another feared dead http://t.co/OSoDTAWiAw via @reuters  コロラドの歴史的な洪水の現時点での死者4人、行…"
Not Relevant,"On the bright side though
Relevant,"RT @Cosmic_Surfer: Colorado burns then floods but deniers still deny climate change http://t.co/oBI5D9LyFF"
Relevant,"this has been an emotionally exhausting last 4 days #boulderflood"
Relevant,"RT @garretdoll: I'm sad - @cabelas #thornton #colorado #flood #coloradoflood #whollstoptherain http://t.co/K8OArwnbT5"
Relevant,"Floods destroy or damage more than 50 bridges in Colorado: WELD COUNTY — Thirty bridges have been reported... http://t.co/Mk4PlK5lXw"
Relevant,"RT @HHDavisPix: The damage to the small town of #Jamestown of #Boulder from the #coflood is jaw dropping. Follow here for more photos http:…"
Relevant,"RT @A_Long_Bear: Btw it just blows me away that over 1200 people are still unaccounted for from the floods that have hit Colorado. #unthink…"
Relevant,"RT @jaclynloraine: Hardworking power crews work to repair lines downed by a #mudslide. #boulderflood http://t.co/7eq4ngAU1H"
Relevant,"@JZ_Blue Thanks for the Love Bro. I'll be fine however many are not and our best wishes and prayers go out to them all. #COFlood"
Relevant,"RT @Wildcat0037: #Colorado floods: Over 500 unaccounted for as 'devastating' rain looms http://t.co/JRdYS5jmL7"
Relevant,"The University of Northern Colorado will be closed Monday due to flooding in the area - @9NEWS http://t.co/wXaLVfubmQ"
Not Relevant,"RT @BreitbartNews: Over 1
Not Relevant,"The Colorado Office of Emergency Management estimates nearly 19
Not Relevant,"Someone needs to tell NBC they don't need to be camped in front of my.apartment still
Not Relevant,"RT @CherylPreheim: Heart wrenching @COEmergency reports 11
Relevant,"#COFlood coverage continues on CH20 and live stream: http://t.co/bbpTYjr77F"
Relevant,"RT @OhMyJet: RT @KDVR: RT @CJose Viewer pic of Fairgrounds Park in Loveland. Railroad has shifted; heavy damage #COflood http://t.co/IBi2br…"
Not Relevant,"Flooding Brings Tales of Rescues
Not Relevant,"Flooding Brings Tales of Rescues
Relevant,"RT @msnbcDisrupt: Pres. Obama has declared a state of emergency in Colorado after record flooding. To find out how you can  help go to: htt…"
Relevant,".RT @CUBoulderPolice: #BREAKING: Raw sewage flowing from pipe north of Space Sciences (East CU Campus) near footpaths. Avoid area. #COflood"
Relevant,"Amen. #boulderflood #hope #love http://t.co/qhfG21EXXT"
Relevant,"Concerned family and friends use social media to spread word about #BoulderFlood unaccounted for: There are re... http://t.co/0o8YmosQ2Z"
Not Relevant,"RT @breakingstorm: 5 people confirmed dead in Colorado flooding
Not Relevant,"@TheStalwart @PIMCO I live in Boulder
Relevant,"RT @anthonywx: BEFORE &amp; AFTER FLOOD: Big Thompson Canyon entr. (Photographers not known) #boulderflood #coflood http://t.co/TSlVL6fW0I"
Relevant,"Interesting holiday experience: buying bottled water in Colorado because maybe the tap water is contaminated by the enormous floods."
Not Relevant,"RT @jaredpolis: Well
Not Relevant,"RT @BrianBledsoe: 11
Not Relevant,"RT @SaraMegibow: ...is wet. Evacuations north
Relevant,"RT @BoulderRelief: Can you help with long-term housing of #BoulderFlood victims? Please let us know: boulderfloodrelief at gmail dot com"
Relevant,"RT @realstevem: Does anyone know of some vacant warehouse space near central Boulder for @Boulderrelief Flood relief efforts? #boulderflood"
Not Relevant,"RT @9NEWS: Colorado floods: 11
Not Relevant,"RT @denverpost: FORECAST: More showers for Colorado's Front Range on Monday http://t.co/jCQdMnGJVY via @lynn_bartels #Cowx #coflood"
Relevant,"#climate Colorado floods: rescuers rush to evacuate stranded communities: AP http://t.co/s89lZOd0L2 *death VIDEO: http://t.co/zYLDxRiafn"
Relevant,"Flooding at Cactus Jacks in #Evergreen #COFlood #cowx photo by @crossroads2007 http://t.co/K7K8g67utf"
Relevant,"RT @EI_Climate: #climate Colorado floods: rescuers rush to evacuate stranded communities: AP http://t.co/s89lZOd0L2 *death VIDEO: http://t.…"
Relevant,"Colorado flooding turns deadly http://t.co/90EKnRAsgM"
Relevant,"New look at the St Vrain in #Longmont via @Dougherty7NEWS Look how high river is flowing at Hover/3rd. http://t.co/xYbdNxy5Hl"
Not Relevant,"RT @9NEWS: Colorado floods: 11
Not Relevant,"Rain is still pouring down in #Colorado. 500 unaccounted for by the #floods
Not Relevant,"RT @AccuracyInMedia: Colorado Floods Rise
Relevant,"Sunday rain leads to multiple water rescues across Colorado Springs: http://t.co/ZIa0gNxuzm #COflood"
Not Relevant,"@IdilioMon: #coloradoflood ==&gt; Street view from my home this afternoon. Rain
Relevant,"RT @Tehelmin: Colorado Floods Break Pipeline and Engulf Gas Wells http://t.co/LwU2RFLL4n #coflood #coloradoflood #environment #oil #gas #fl…"
Relevant,"Floods Transform Colorado's 'Gore-Tex Vortex'"
Not Relevant,"RT @YourAnonNews: Broken Oil Pipeline in Weld County
Relevant,"RT @GaltsGirl: The Red Cross arrived.... #COFlood http://t.co/mTojg0SaFu"
Relevant,"PRAY FOR COLORADO: -DAMGES ESTIMATED $150 MILLION -35 BRIDGES DAMAGED  -ABOUT 100 MILES OF ROADS DAMAGED -NO FLUSH ORDER FOR EVANS #COFLOOD"
Relevant,"#Colorado Floods Leave #Hundreds Unaccounted For http://t.co/LcRtx5HIYt"
Relevant,"RT @KellySommariva: Here's a look inside Milliken courtesy @9NEWS viewer Briana. Stoplight at Hwy 60 and Hwy 257. #coflood http://t.co/ivmH…"
Not Relevant,"Good night all
Relevant,"#PrayForColorado #ColoradoFlood http://t.co/Vgar2yLngm"
Relevant,"MT @MVFireRescue Water distribution to start at 8am tomorrow. 3561 Stagecoach Rd #Longmont (MVFR's new admin bldg). #Longmontflood #coflood"
Relevant,"RT @TimesCall: Juveniles seen removing barricades from Colo. 52 and County Line Road. #notfunnyidiots #boulderflood #erie #frederick"
Relevant,"RT @HazNotification: Estimated 19k homes damaged or destroyed in Colorado. #coflood #boulderflood #cowx http://t.co/YBeVraRp0v"
Relevant,"John Maynard Keynes would argue the #coloradoflood is stimulating the economy. #EconomicsFail"
Not Relevant,"RT @IdilioMon: @IdilioMon: #coloradoflood ==&gt; Street view from my home this afternoon. Rain
Not Relevant,"I'll just keep putting off my homework and they'll keep canceling school
Relevant,"Welcome to Boulderlandia. Climb to safety. #boulderflood http://t.co/0PHYmDPSUX"
Relevant,"Flooding shuts down popular Colorado tourist destinations http://t.co/gO618b199A"
Relevant,"RT @FoothillsUW: Your support is desperately needed. Please help now. #COFLOOD #BOULDERFLOOD  #LONGMNOTFLOOD    http://t.co/5UauZR8pIM"
Not Relevant,"Floods transform Colorado's 'Gore-Tex Vortex': LYONS
Not Relevant,"MT @BoulderOEM: RTD will have regular routes tomorrow except for the Y
Relevant,"@WebProNews: #web Colorado Road Closures Present Dangers: The devastating floods have l... http://t.co/IsOgXmHfUE http://t.co/AWFI7OcN1j"
Relevant,"“@danielpetty: Major air rescue for Boulder County foothills planned for Monday http://t.co/175GGwjkSZ #COflood” #cowx"
Not Relevant,"RT @YourAnonNews: Everything that led to Colorado’s record-breaking flood
Relevant,"Colorado Floods: Rescuers Seek Survivors &amp; Signs of Hope http://t.co/0eBCt1QoSD"
Relevant,"RT @9NEWS: PHOTO: @VidaUrbonas found this section of Flagstaff Rd. completely washed away. Live: http://t.co/B2yfEVU1hh #coflood http://t.c…"
Relevant,"RT @OccupyDisabled: #CoFlood | NCUA Activates Disaster Policy - help from your credit union http://t.co/rDGZDLEzhV"
Relevant,"RT @JessMyers95: I seriously can't believe the images I'm seeing from the flooding in Colorado #staysafe"
Relevant,"Rain slows rescue efforts amid deadly Colorado floods  http://t.co/ugZRNu3tQf"
Not Relevant,"@GardenGuyKenn To Whom It May Concern: Kenn will be absent today due to...uh..the major flooding in Colorado. Sincerely
Relevant,"RT @9NEWS: 15 counties in disaster declaration. FEMA hotline 1-800-621-3362. #COFlood #9NEWSMornings http://t.co/U59daijSjJ"
Not Relevant,"Another Death Reported in Colorado Floods; 1
Not Relevant,"RT @DenverChannel: 1
Relevant,"That flooding in Colorado &lt;&lt;&lt;&lt; #prayforcolorado and wherever that specific spot is w/ the flood..."
Relevant,"RT @VonnettaLWest: Praying for those affected by flooding in Colorado &amp; researching ways to help #OurNeighbors there!"
Relevant,"#RT Anon Is there a media blackout happening regarding #fracking spills in Colorado Floods? http://t.co/gNHikUmzK8 #COflood #Boulderflood"
Relevant,"RT @GMA: On @GMA: @SamChampion live in #Colorado w/ latest on flooding; will Obama’s #Syria deal hold?; &amp; #MissAmerica talks live about his…"
Not Relevant,"RT @MrHillCountry: Y'all keep Colorado
Relevant,"DTN USA: Colorado floods: Hundreds awaiting rescue.: Hundreds await rescue as copters grounded by rain.       http://t.co/wtXo5RESSb"
Relevant,"Massive flooding wrecks havoc in portions of Colorado. http://t.co/sz562Rfdqs http://t.co/sdQBtX9QGa"
Relevant,"Over 1200 people unaccounted for after huge Colorado flooding. Pray for them"
Not Relevant,"Getting reports of light rain in #Gunbarrel this morning! It's so light it's not showing up on radar! #9wx #COFlood http://t.co/hTQqgJVSQF"
Relevant,"@WakeupKoglin @LaPort006 there's flooding in Colorado? Hmmm...... You pulling my chain? #cowx"
Not Relevant,"RT @kejames: Six dead
Relevant,"The #COFlood: apparently the only story that the world wants to cover right now"
Relevant,"All of us here at Rolling Hills Asylum send our love and support to the people of the Boulder Colorado floods as... http://t.co/rkdCyuMCVE"
Relevant,"RT @carolynsave Our team made it over weekend 2 #Coloradoflood to help in the @RedCross shelters there to meet needs of #kids Keep the..."
Relevant,"Now: The horrific Colorado floods that have occurred over the weekend. Towns and areas have been evacuated. http://t.co/Rq0aYcWyl5"
Not Relevant,"#BlameObama for Colorado floods.  He should have provided more reservoirs
Relevant,"RT @MadelineNovey: 40 people rescued from Big Thompson Canyon via ATV #coflood http://t.co/tOfGarUeta"
Relevant,"RT @OWHnews: Colorado flooding: Have your friends and family been affected? Email @gaarder at nancy.gaarder@owh.com or call her at 444-1102."
Relevant,"INFOGRAPHIC: Colorado Flooding Impact Map @firechiefmag #firechief #wildfire http://t.co/uETLlBCvwU"
Relevant,"RT @michaelstrahan: My thoughts and prayers go out to everyone in Colorado dealing with the floods and also to everyone in D.C at the Navy …"
Not Relevant,"#COFlood
Relevant,"Useless &amp; deadly federal bureaucracy .@hackernewsrss UAV Provides Colorado Flooding Assistance Until FEMA Freaks Out http://t.co/wrCNjo2c51"
Relevant,"RT @michaelstrahan: My thoughts and prayers go out to everyone in Colorado dealing with the floods and also to everyone in D.C at the Navy …"
Relevant,"RT @CBS4Tim: Colorado broadcasters planning a telethon for #COflood victims this week. More details to be released later today."
Relevant,"RT @michaelstrahan: My thoughts and prayers go out to everyone in Colorado dealing with the floods and also to everyone in D.C at the Navy …"
Not Relevant,"#coloradoflood : Stories of grief
Not Relevant,"It's BS that the government is happy to use drones for military/police work
Relevant,"The Marcellus Effect: Colorado Floods Break Pipeline and Engulf Gas Wells http://t.co/TsqWSDUU9Y"
Not Relevant,"Ey... America. 19K Homes Damaged or Destroyed in Colorado Flooding
Relevant,"AHA Red Star rescue team mobilizes to help animal victims of Colorado floods http://t.co/tg199gplGr via @BunnyJeanCook"
Relevant,"RT @AnimalPlanet: How are animals weathering the storm as floods sweep through Colorado? Click ahead for more on rescue efforts &gt;&gt; http://t…"
Relevant,"#AWWA offers support and resources to flooded communities in Colorado. http://t.co/1cHErygsvN #coflood"
Relevant,"RT @ReformConf: Our thoughts are with our host city of Denver and all of Colorado affected by the floods.  Stay safe!"
Relevant,"My heart goes out to my fellow Coloradans who have lost so much in the #BoulderFlood.  Praying for you all!"
Relevant,"RT @karencrummy: Just informed by national guard that the Mud up to my knees isn't mud.   Shit.   #coflood"
Relevant,"Colorado towns slowly reopen after floods cut residents off from homes: Officials gave early estimates of dama... http://t.co/sbeR2QVRPD"
Relevant,"Go Bandit! RT @mitchellbyars: Bandit the live-rescue dog is trained to find live people under rubble http://t.co/7BsAKSZlha #boulderflood"
