Relevant,"@MurkaDurkah the recent bushfires and now floods in Australia?"
Relevant,"Australia Flood Waters Begin to Recede  http://t.co/3g0i0tvk  (0:59) @youtubeさんから"
Relevant,"#PMAANZNews Heartbreak for growers http://t.co/IBrGq0de #freshproduce #bigwet #qldfloods"
Relevant,"RT @QLDOnline: Social media a saviour as Baffle Creek gets cut off http://t.co/FqIpPwFS  #qldfloods #bigwet @justabfab1 #qld"
Relevant,"RT @theqldpremier: I'd like to thank Marius Kloppers and BHP Billiton for their $ 1 million donation to the Qld Flood Appeal"
Relevant,"@andrewduncan97 The minimum age to join the SES is 16yo. Pls see here for volunteering info: http://t.co/H9CHqtZ8 #bigwet"
Relevant,"Internet outage for the past 36 hours.  This is good considering most of QLD is still affected by the #bigwet"
Relevant,"@darrenhayes QLD NSW FLOODS Guy Sebastian is the only celeb to commit ATM. Please say you’ll help. PM me if you can. Thanks (from my heart)"
Relevant,"RT @QldSES: SES members have responded to approx 332 requests for assistance in the 24hrs to 11.30am today. Keep up the good work! #bigwet"
Relevant,"RT @trigger_sam: If ur  heart goes out to people that's involved with floods in Australia and the fire in brazil plz retweet let them no ..."
Relevant,"RT @CCIQLD: @CCIQLD have developed a range of Flood Resources to help QLD businesses get back on their feet. Visit http://t.co/CiwOgm3O  ..."
Not Relevant,"RT @BCIAustralia: Premier Campbell Newman talks of dams
Relevant,"RT @501Awani: Malaysian farm worker dies in Queensland floods http://t.co/2Fou02QA"
Relevant,"Flew home over as very water logged NSW. #BigWet #NSWFloods Amazing how much water is still covering Grafton"
Relevant,"#Qldfloods might cause temporary banana shortage? Noooooooo! #fewernarniesmoothies Cc @SaintlySammi"
Not Relevant,"#Julia #Gillard goes to show support to flood victims and gets #flamed and when she defends herself casually
Not Relevant,"@CarlyMilan are you in QLD? I heard there was storm's
Relevant,"RT @tourismqld: Details on flood assistance for #Queensland small businesses in today's special edition of TEQ Industry News - https://t ..."
Relevant,"The ACCC say #qldflood victims shld be wary of scams as they clean up and start recovering in their communities. http://t.co/9y6SM4r9"
Not Relevant,"RT @DavidCurnowABC: Qld viewers
Not Relevant,"RT @612brisbane: Just over 5
Relevant,"BEAGLE NEWS ALERT Photos: Heavy flooding hits Australia:  http://t.co/GrOdcY4s"
Relevant,"Photos: Heavy flooding hits Australia:        http://t.co/DLwOE1PC"
Not Relevant,"Australia has always had bushfires and bad flooding since i can remember. No one mentioned climate change. 50 years of experience."
Relevant,"RT @malenko10: Australia has always had bushfires and bad flooding since i can remember. No one mentioned climate change. 50 years of ex ..."
Relevant,"Shoutout to #MKR fans to get involved with #bakedrelief in Qld to lend a hand to people afftected by floods http://t.co/1G68wuiT"
Relevant,"“@AlisonAriotti: Campbell Newman wants to flood-proof QLD. Thoughts on the best way? #telltoday @thetodayshow”become Mother Nature :-/"
Relevant,"All Brisbane catholic schools open today except for St Joseph's School (Gayndah) St Mary's School (Laidley)  #bigwet #qldfloods"
Relevant,"RT @Frack_Off: What happens when flash floods hit open-air #fracking waste water ponds?: http://t.co/65GcfwaW #Australia #coalbedmethane"
Relevant,"RT @kyliebubbles1: Two boats washed up near #bundaberg  #bigwet http://t.co/Pqk05WxV"
Relevant,"RT @ACPMH: Check out @beyondblue looking after yourself and your family after a disaster booklet http://t.co/zjeViQTr  #bigwet #qldflood ..."
Relevant,"RT @MsMonneypenny: Gillard sings and dances she is giving $1M to QLD Floods yet she gives $10M to Mali the same week #auspol"
Not Relevant,"RT @petsarefound: NEW LISTING: LOST Blue Burmese CAT
Relevant,"Audible gasps from crowd when told of damage in nth bundy such as a pothole 2m deep and 100m long. #bigwet"
Not Relevant,"01/10:34 EST Flood Warning - Macintyre
Not Relevant,"What The? Friday - This week
Not Relevant,"RT @QPSmedia: What The? Friday - This week
Not Relevant,"RT @QPSmedia: What The? Friday - This week
Relevant,"RT @CaitlynGribbin: #bundaberg #bigwet victims waiting to walk across Burnett Bridge to exclusion zone to see their homes @amworldtodayp ..."
Relevant,"Do you need to clear some branches from a waterway? Find out what you need to know http://t.co/QIQYMYcE #bigwet #qldfloods"
Relevant,"RT @DavidHurley_CDF: ADF is doing a great job working alongside the Qld community to clean up after the flood. Keep up the good work! .. ..."
Relevant,"Sirens blasting across outer #newcastle suburbs #bigwet #nswfloods #hunter Just going to check #stormwater drains in this break in rain. BRB"
Relevant,"01/16:16 EST Flood Warning Summary (QLD)  http://t.co/sh6RhBl8"
Not Relevant,"RT @MrDanielAmos: To everyone in Queensland right now going through the floods and cyclones
Relevant,"@tennewsqld #bigwet #bundaberg how awful for these residents not being able to see there homes yet"
Relevant,"RT @QPSmedia: #bigwet Latest BoM flood summary and warnings can be found at http://t.co/IqHXR4jU or QLDAlert http://t.co/NJJeJDo9"
Relevant,"Wisma Putra Malaysian victim of Queensland floods yet to be confirmed http://t.co/8lhOtPdg"
Relevant,"Hello #world #Happy #Friday #everyone And #wishing our #friends in #Australia who are #suffering from #floods stay #safe :-0)"
Relevant,"Wow that storm hit quickly and packed a punch! @abcsouthqld #bigwet #Toowoomba It's not what people who are cleaning up need."
Relevant,"RT @MudArmyQLD: #MudArmy - Logan is FULL with Volunteers for this weekend but LOCKYER VALLEY needs you!  #BigCleanUp #BigWet http://t.co ..."
Not Relevant,"@TenLateNews My thoughts go out to all of the flood and fire victims around Australia
Relevant,"Big storm on route to South East QLD #BigWet #GoldCoast @9NewsGoldCoast http://t.co/7jGkXLKq"
Relevant,"queensland flood area http://t.co/vyp6D1sp"
Relevant,"Floods in Eastern Australia http://t.co/lrMyRjEs"
Not Relevant,"SE: Mur’bah businesses record $200
Relevant,"Briefing for North Bundaberg residents ahead of return. #bigwet @abcnews http://t.co/KVrEOavc"
Relevant,"Central: Insurance Council says Rocky flash flood clean-up can begin http://t.co/BFznKBXe #qld"
Relevant,"FLOOD WARNING FOR THE DAWSON AND FITZROY RIVERS http:// http://t.co/EfSp5yFO #bigwet  Issued at 8:34 am EST"
Not Relevant,"RT @abccapricornia: Light cars are now able to cross Yeppen with escort - delays could be possible #bigwet #qldfloods"
Not Relevant,"RT @PMOnAir: PM says Roxon wanted out 1yr ago but waited till the time is right. So
Relevant,"It's flooding in Australia. THANKS OBAMA. @Jenna_Marbles"
Relevant,"flood maps queensland http://t.co/11mqIU0Y"
Not Relevant,"Deputy Premier Jeff Seeney on rural towns and #qldflood disaster: ..they felt abandoned
Not Relevant,"@medicalanstee: Have a great night! Stay warm and dry #swedishhousemafia #sydney #bigwet"
Relevant,"Well done to our wonderful soldiers for helping out at the floods in Queensland."
Relevant,"BOM update: 02/16:46 EST Flood Warning Summary (QLD) http://t.co/XtC9ma96"
Relevant,"RT @vanOnselenP: PM says this is exactly the right time for resignations... QLD floods followed by the minister for emergency management ..."
Not Relevant,"so 15
Relevant,"RT @sundayteleed: Don't know what's worse. Insurance companies deserting #flood victims or their pathetic excuses for doing so #bigwet.  ..."
Relevant,"After #bdbflood Sunrise #bundaberg #qld Feb02 #burnett_river highlighting #qldfloods ravaged banks http://t.co/6nPknPZR © @QPSmedia #bigwet"
Relevant,"@bendorries the other 2 3rds are probably looking for dry ground #QLDFLOODS # donate #toughtimes"
Relevant,"RT @AusNewsNetwork: #nda #abnn - [REPEAT] FULL #bigwet #qldfloods and #nswfloods etc #tweetline found at @autALERT or by searching (top  ..."
Not Relevant,"@Queensland came to visit friends &amp; consider moving here. Floods
Not Relevant,"RT @MattWarrell Nice photography http://t.co/oiHkSg1N #bigwet”"
Not Relevant,"Police: Latest road information
Relevant,"RT @abcsouthqld: Latest flood warning from the BOM for the Condamine http://t.co/xqpC3tze #bigwet"
Relevant,"Pics from Laidley clean-up. Still a long way to go till the community gets back to normal http://t.co/DJON6S7w #bigwet #qldfloods"
Relevant,"CROCODILES have been spotted swimming through the streets of Rockhampton... http://t.co/Q55lOUeK #qldfloods"
Not Relevant,"The story on the QLD Floods
Relevant,"Heartstopping Rescue of Toddler Trapped in Flood in Australia: http://t.co/GvWm3YgN via @youtube"
Relevant,"End of an era as Mundubbera Bowls Club members fear they can't recover from Queensland 2013 floods | The Australian: http://t.co/INWwFfx1"
Not Relevant,"#bigwet: Crews restored power to 1
Relevant,"does anyone have confirmation that the Category C provisions of the #NDRRA have been granted by the Feds in certain regions? #qldfloods"
Not Relevant,"LOST – Two Chickens – Seven Hills
Not Relevant,"Looking forward to joining the insurance industry meeting with Queensland Treasurer tomorrow
Relevant,"RT @NeroliRoocke: Most major freight routes are open now but there's lots of road repairs needed after Qld's flooding - Qld Country Hour ..."
Relevant,"#PMAANZNews Heartbreak as Queensland flood impact assessed http://t.co/4WO32s5e #freshproduce"
Relevant,"Qld's Flood Appeal Committee Desperate Plea To Big Business For Donations Because Newman wont look after his own this is crazy stuff"
Not Relevant,"RT @AUtoday: @WookieJon ms
Relevant,"Coalminers escape heavy flood damage: QUEENSLAND'S coal industry and LNG export projects are expected to emerge ... http://t.co/NHBhtXtU"
Relevant,"Donations to Queensland flood appeal fall short of expectations : http://t.co/GyfDbazQ"
Relevant,"Emergency payments to flood victims in Qld will start immediately. App forms available from tomorrow http://t.co/NcOr7CaE or 1800 811 700."
Relevant,"#qldpol #auspol @tennewsqld: Qld's Flood Appeal Committee Desperate Plea To Big Business For Donations: http://t.co/9Jx754v4"
Not Relevant,"New post: After Heatwaves and Flooding
Relevant,"Qld to discuss flood funding with Ludwig: The Federal and Queensland governments are expected to get the ball ro... http://t.co/zcaaqUxA"
Not Relevant,Tweet Text
Not Relevant,"#Oristano celebra gli avieri sardi morti a #Sutri -furono trucidati dai #nazisti nel 1943 #sardegna #guerra... http://t.co/TWxK74YVAv"
Not Relevant,"RT @hutterdesign: Cala Soraya
Not Relevant,"RT @JustElisabetta: #instacollage #family @Gio_BIP
Not Relevant,"#Italy #Sardinia #Cagliari #weekends http://t.co/ZUhJnPZXkF"
Not Relevant,"#Cartoline dalla #Sardegna : la gioia di praticare gli sport preferiti godendo dell'ossigeno e dello iodio di un... http://t.co/mWcGhb0dce"
Not Relevant,"Il #dolce sardo delle spose http://t.co/CLX8bPNgOG #matrimonio #sardegna #sposa #dolci #torte #sardegna #foodporn"
Not Relevant,"FOTO - Michela Murgia
Relevant,"RT @la_stampa: Così il #maltempo ha sconvolto la #Sardegna http://t.co/lDHgczN43n http://t.co/8CeGXMXwJ8"
Relevant,"RT @la_stampa: Così il #maltempo ha sconvolto la #Sardegna http://t.co/lDHgczN43n http://t.co/8CeGXMXwJ8"
Relevant,"Maltempo in Sardegna: alluvione nell'Oristano  L'acuta fase di maltempo a causato allagamenti e anche un morto in... http://t.co/vuBaglbMN4"
Not Relevant,"ALLUVIONE SARDEGNA
Not Relevant,"L' #italia in queste ore ha un problema serio di cui nessuno parla
Not Relevant,"Alluvione in Sardegna
Not Relevant,"RT @MeteoWeb_eu: #Alluvione in #Sardegna
Not Relevant,"RT @AlienaKent: la tristezza infinita di veder che nessun canale o tg apre una finestra sulla mia #sardegna morti
Relevant,"RT @DanieleKeshk: @CriticoCinema: #Olbia http://t.co/lsmXVPffFw #EMERGENZA  @EnricoLetta SVEGLIAAAAAAAAAA......#SOS #ESERCITO!!! #SARDEGNA"
Not Relevant,"RT @TattiMichele: Quattro morti
Not Relevant,"RT @TattiMichele: Quattro morti
Relevant,"RT @la_stampa: Così il #maltempo ha sconvolto la #Sardegna http://t.co/lDHgczN43n http://t.co/8CeGXMXwJ8"
Not Relevant,"RT @GianpyMigheli: Un abbraccio ai miei conterranei
Relevant,"RT @FJoyeusaz: La #Sardegna colpita da un'alluvione che non ha precedenti. Le foto di #Olbia  ricordano tristi momenti vissuti in VdA. Malt…"
Relevant,"RT @Seraffo1: #sardegna evacuazione centro abitato Terralba:  stanno chiedendo di lasciare le case agli abitanti  via Rio Mogoro"
Relevant,"http://t.co/lXEnBPJpdL un pensiero a queste persone e a chi sta ancora aspettando i soccorsi. #Sardegna #allertameteoSAR"
Not Relevant,"RT @Meteo4mori: RT @lanuovasardegna: Nubifragio in #Sardegna
Not Relevant,"#Sardegna non piove quasi mai
Relevant,"RT @Seraffo1: #sardegna #oristano #tiria  meno f35 più protezione civile http://t.co/PUOop36o4T"
Not Relevant,"RT @SfigataMente: La #Sardegna: da sempre dimenticata nel mare
Not Relevant,"@La_Stampa - #Ciclone #Cleopatra
Relevant,"La #Sardegna nel cuore. Ti rialzerai più bella di prima."
Not Relevant,"RT @capoccione2: Alluvione in #Sardegna
Not Relevant,"RT @CitizenPost: *DIFFONDETE* #Sardegna #maltempo: Nella zona di #Olbia il 115 è in tilt. Numeri alternativi: 0789/69502
Relevant,"Il silenzio sulla #Sardegna è scandaloso..fosse stato in estate mi immagino servizi e servizi...#allertameteoSAR"
Not Relevant,"RT @Didiluce: @NowakixHiro anche a me tanto
Relevant,"RT @capoccione2: Alluvione in #Sardegna #youreporter  http://t.co/C6cQmGNFBi"
Not Relevant,"RT @CitizenPost: #Sardegna #maltempo: Ancora un drammatico aggiornamento. Sono nove le persone che hanno perso la vita a #Olbia
Relevant,"@annapaolaconcia OLBIA-DINTORNI:chi ha mezzi pesanti(terne e simili) è invitato a mettersi a disposizione. http://t.co/QurwmtKbve #Sardegna"
Relevant,"RT @Emergenza24: RT IMPORTANTE [18.11-23:20] #Sardegna +++PER EMERGENZE USARE SOLO115+++ non altri numeri interni dei VVFF  #allertameteoSA…"
Relevant,"RT @Emergenza24: RT IMPORTANTE [18.11-23:20] #Sardegna +++PER EMERGENZE USARE SOLO115+++ non altri numeri interni dei VVFF  #allertameteoSA…"
Relevant,"RT @Emergenza24: RT IMPORTANTE [18.11-23:20] #Sardegna +++PER EMERGENZE USARE SOLO115+++ non altri numeri interni dei VVFF  #allertameteoSA…"
Relevant,"RT @ileana_marte: @lapinadeejay #sardegna #olbia #soccorsi #cleopatra http://t.co/iuzlPTOFc1"
Relevant,"RT @amwessisla: #sardegna niente soldi per le manutenzioni alle province cancellate e così crollano i ponti e le strade e si muore d'acqua …"
Relevant,"RT @amwessisla: #sardegna niente soldi per le manutenzioni alle province cancellate e così crollano i ponti e le strade e si muore d'acqua …"
Relevant,"RT @Virus1979C: 9 morti del maltempo in #Sardegna e il ministro degli interni #Alfano va da Vespa a parlare di falchi e colombe."
Not Relevant,"Solidarietà a tutta la #Sardegna: qua non piove spesso
Relevant,"La Sardegna conta i morti per l'alluvione e la Rai con Porta a Porta parla del Pdl che non c'è più Non riesco a dire null'altro che:VERGOGNA"
Not Relevant,"RT @Pilis_Rossi93: Zona di Olbia il 115 è in tilt.  Numeri alternativi: 0789/69502
Not Relevant,"la Campania avvelenata
Not Relevant,"RT @Ecodelcittadino: Olbia
Relevant,"RT @Emergenza24: RT IMPORTANTE [18.11-23:20] #Sardegna +++PER EMERGENZE USARE SOLO115+++ non altri numeri interni dei VVFF  #allertameteoSA…"
Not Relevant,"RT @3BMeteo: Dopo la #Sardegna forti piogge e temporali possibili su: Lazio
Not Relevant,"RT @chicca2103: TG5:(23:21) Nove i morti per l'alluvione che ha devastato la Sardegna. Regione in ginocchio tra ponti crollati
Relevant,"RT @Emergenza24: RT IMPORTANTE [18.11-23:20] #Sardegna +++PER EMERGENZE USARE SOLO115+++ non altri numeri interni dei VVFF  #allertameteoSA…"
Not Relevant,"RT @marilena3: Ho tanti grandi amici a Olbia
Relevant,"Ci ricordiamo del territorio solo quando avvengono le catastrofi #sardegna"
Relevant,"#NoiPatrioti ci stringiamo ai fratelli dalla #Sardegna http://t.co/w0Jbtkjc6G"
Relevant,"Vicino agli amici della #Sardegna"
Relevant,"#Sardegna é #Italia. Massimo sforzo sin da stanotte per aiutare la Regione Sardegna. #nessundorma #allertameteoSAR @forza_italia"
Relevant,"Alluvione in #Sardegna: evacuato il comune di Torpè. Scatta l'allarme per il pericolo del cedimento della diga: http://t.co/rc8STmPkfw"
Relevant,"RT @Emergenza24: RT IMPORTANTE [18.11-23:20] #Sardegna +++PER EMERGENZE USARE SOLO115+++ non altri numeri interni dei VVFF  #allertameteoSA…"
Not Relevant,"#Sardegna un popolo fiero e pieno di forza
Relevant,"NEW: Italian media reporting 9 deaths from# Cyclone #Cleopatra in Sardinia. 5 people reported missing"
Not Relevant,"RT @CriticoCinema: #Olbia il 115 è in tilt.  Numeri alternativi: 0789/69502
Not Relevant,"RT @Gabrymalvagia: Ore 23
Relevant,"RT @Pilis_Rossi93: A Cagliari riprende a tuonare #allertameteoSAR #Sardegna :("
Relevant,"RT @fanpage: Alluvione in #Sardegna: evacuato  il comune di Torpè. Scatta l'allarme per il pericolo del cedimento della diga:  http://t.co/…"
Not Relevant,"Emergenza maltempo in #Sardegna 9 morti e dispersi mancano i mezzi e
Relevant,"RT @egos23: #sardegna http://t.co/LDk7Io7rUp"
Relevant,"RT @zia_chiara: Alluvione #Sardegna: evacuato comune Torpè. Allarme! è ceduta la diga:  #allertameteoSAR"
Relevant,"@OlgaCareni Emergenza24 55m RT IMPORTANTE [18.11-23:20] #Sardegna +++PER EMERGENZE USARE SOLO115+++ non altri numeri interni dei VVFF"
Not Relevant,"RT @milecea: #Sardegna Metto a disposizione il mio b&amp;b. Senza problemi contattatemi
Relevant,"@EnricoLetta  @LUIGIPROIETTI5 @JongSecco  e allora per la #Sardegna  Ma cavolo siete buoni solo a politicazzare....!! Agite!!!"
Not Relevant,"RT @danielecina: #Olbia il 115 non funziona. Numeri alternativi per emeregenze: 0789/69502
Not Relevant,"Il maltempo uccide in #Sardegna. Almeno nove le #vittime
Relevant,"RT @PillaPaladini: Il mio pensiero alla #Sardegna #Olbia facciamo tam tam per aiuti! #AiutiamoLaSardegna @indivanados"
Not Relevant,"tv pubblica di merda!   #Sardegna"
Not Relevant,"RT @NewsEngel: +++ #allertameteoSAR #Sardegna nelle zone colpite
Not Relevant,"A #portaaporta Alfano
Relevant,"RT @TaptaClip: “@mare_62: Alluvione #Sardegna: evacuato comune Torpè. Ha ceduto la diga:  #allertameteoSAR @Gattosardo81” #rai1 #rai2"
Relevant,"RT @cescon_maurizio: In #Sardegna i contorni del disastro causato dall'alluvione diventano di ora in ora più pesanti. E la gente è abbandon…"
Relevant,"RT @vic_bonheur: RT @Reds64: aprite tutti i wi-fi in #sardegna #allertameteoSAR"
Relevant,"RT @simorimo: La #sardegna è in ginocchio: date notizie da e per quella terra! @Rainews24 @tgcom24 @TgLa7"
Not Relevant,"RT @fderiu: Numeri telefono per emergenze comune #Uras 348/7074692
Relevant,"RT @Emergenza24: [19.11-00:30] #Sardegna +++LE ISTRUZIONI PER APRIRE IL WIFI+++ http://t.co/JNgrnaXio4 #allertameteoSAR #emergenza24"
Relevant,"RT @Seraffo1: #sardegna #oristano #tiria  meno f35 più protezione civile http://t.co/PUOop36o4T"
Relevant,"RT @Meta_Morgan: “@Emergenza24: [18.11-23:20] #Sardegna +++PER EMERGENZE USARE SOLO115+++ non altri numeri interni dei VVFF  #allertameteoS…"
Relevant,"Questa notte la passo tutta con la #Sardegna #iostoconloro #forza"
Relevant,"RT @Caustica_mente: Per non parlare di #Merdaset che se ne fotte altamente di lanciare un'edizione del Tg per la #Sardegna . #allertameteoS…"
Not Relevant,"RT @PomyCaglieri: A nome di tutta la #Sardegna
Not Relevant,"RT @YouReporter: Maltempo #Sardegna
Not Relevant,"RT @SfigataMente: La #Sardegna: da sempre dimenticata nel mare
Relevant,"RT @leonanvehia: #allertameteoSAR #sardegna c'è bisogno di aiuto @La7tv @RaiTv @MediasetTgcom24 parlano di solite stupidaggini HANNO BISOGN…"
Not Relevant,"RT @CitizenPost: #allertameteoSAR #Sardegna #Olbia Metto a disposizione il mio b&amp;b. Senza problemi contattatemi
Not Relevant,"#Olbia il 115 è in tilt!il Numeri alternativi per le emeregenze: 0789/69502
Not Relevant,"#Torpė #Sardegna: invalida non riesce a fuggire
Relevant,"RT @paola_saluzzi: #sardegna #allertameteoSAR scatenare gli aiuti #masubito"
Not Relevant,"RT @CriticoCinema: #Olbia il 115 è in tilt.  Numeri alternativi: 0789/69502
Not Relevant,"RT @danielecina: #Olbia il 115 non funziona. Numeri alternativi per emeregenze: 0789/69502
Not Relevant,"RT @danielecina: #Olbia il 115 non funziona. Numeri alternativi per emeregenze: 0789/69502
Not Relevant,"RT @brother_jude: #allertameteoSAR #Sardegna #Olbia Metto a disposizione il mio b&amp;b. Senza problemi contattatemi
Relevant,"RT @AmbrogioCrespi: @milecea: #Sardegna #allertameteoSAR Massimo Dessena: A tempio offro la mia casa con 5/7 posti letto a chiunque abbia …"
Not Relevant,"RT @pelopippo: È una terra meravigliosa di gente meravigliosa . Forza ! #Sardegna"
Relevant,"RT @IlMarronz: #Sardegna #allertameteoSAR Massimo Dessena: A tempio offro la mia casa con 5/7 posti letto a chiunque abbia bisogno. 393905…"
Relevant,"RT @AmbrogioCrespi: A Olbia l'Hilton il Jazz hotel e il President aprono le  porte agli sfollati  #allertameteoSAR #Sardegna #maltemposarde…"
Not Relevant,"RT @cossarello: Per chi in #sardegna si dovesse trovare in situazioni di pericolo può contattare i numeri di emergenza 0789/69502
Relevant,"RT @zia_chiara: FATE GIRARE  19.11-00:30] #Sardegna +++ LE ISTRUZIONI PER APRIRE IL WIFI+++  http://t.co/wAA93tNnBD #allertameteoSAR #emerg…"
Relevant,"Un abbraccio a tutti coloro che stanno vivendo questa terribile realtà! #allertameteoSAR #Sardegna"
Relevant,"RT @Emergenza24: [19.11-00:30] #Sardegna +++LE ISTRUZIONI PER APRIRE IL WIFI+++ http://t.co/JNgrnaXio4 #allertameteoSAR #emergenza24"
Relevant,"RT @vic_bonheur: RT @_lellac: Fate girare!!! #allertameteoSAR   #Sardegna http://t.co/4j5lHSfkla"
Not Relevant,"RT @milecea: #Sardegna Metto a disposizione il mio b&amp;b. Senza problemi contattatemi
Not Relevant,"RT @LeibrownLeila: #allertameteoSAR DIFFONDETE* #Sardegna Nella zona di #Olbia il 115 è in tilt. Numeri alternativi: 0789/69502
Not Relevant,"RT @Giusy_Manzella: EMERGENZA
Not Relevant,"Si piega ma non si spezza
Not Relevant,"RT @PaolinaPitty: NUMERI UTILI PER LE ZONE DI OLBIA E DINTORNI: 0789/69502
Relevant,"RT @CriticoCinema: #ULTIMIMINUTI  #SARDEGNA SALGONO A 10 LE VITTIME E DOZZINE DI #DISPERSI #OLBIA #Sardolicesimo #sardinianconnection #Emer…"
Relevant,"RT @micfiorentino: #Sardegna #allertameteoSAR ancora invito a diffondere il più possibile i numeri alternativi al 115. Grazie http://t.co/6…"
Relevant,"RT @marraiafura: #AllertaMeteoSAR #Sardegna: come aprire le connessioni Wi-Fi nelle zone colpite da #maltempo e #alluvione  &gt; http://t.co/8…"
Relevant,"RT @Taty077Tati: #Sardegna #nubifragio  http://t.co/prIuTu3Rue"
Relevant,"@Rainews24  anzichè aspettare le agenzie seguite su twitter quello che DA ORE sta accadendo in #sardegna #silenziodioredeimedia"
Relevant,"RT @gbgallus: Queste ore drammatiche devono insegnarci che #Sardegna non ha bisogno di colate di cemento ma di piano straordinario opere di…"
Relevant,"Che disastro! Che paura!!!!! Sono con voi!   #SARDEGNA"
Not Relevant,"RT @fangbianmen: #sardegna
Not Relevant,"RT @fderiu: Numeri telefono per emergenze comune #Uras 348/7074692
Not Relevant,"RT @MLicenza: #allertameteoSAR Cari politici
Relevant,"RT @Stellameringa: Dai cazzo #Sardegna ! Dai che andrá tutto bene."
Not Relevant,"@danielecina: B&amp;B
Not Relevant,"RT @fangbianmen: @la_stampa #sardegna tutti eroi #allertameteoSAR
Relevant,"RT @ingegneros69: @Gianni_Baglioni: #olbia #allertameteoSAR #sardegna  Sala medica allestita nel Municipio di Olbia   Ospedale e' difficil…"
Relevant,"RT @milecea: #Sardegna #allertameteoSAR Massimo Dessena: A tempio offro la mia casa con 5/7 posti letto a chiunque abbia bisogno. 39390518…"
Not Relevant,"RT @RobertoVozzi: NUMERI UTILI PER LE ZONE DI OLBIA E DINTORNI: 0789/69502
Relevant,"il senso d'impotenza è opprimente. non mollare #Sardegna non mollare #allertameteoSAR"
Not Relevant,"RT @fra_fuma: Alessandra Sanna mette a disposizione 5/6 posti letto. 349.4987107 Via Einaudi
Relevant,"alla rai pareva brutto  svegliare qualcuno da mandare a vedere quello che succede #Sardegna"
Relevant,"RT @silvioderossi: #allertameteoSAR - IMPORTANTE! #Sardegna Se la vostra wifi è funzionante togliete la password. Fate in modo che tutti po…"
Relevant,"RT @GianLucaArtizzu: Nine reported dead as storms hit Italian island of #Sardinia http://t.co/6hBqUJWOdM via @reuters"
Not Relevant,"RT @MrEfis79: Please
Relevant,"Deadly storms and floods in Sardinia: At least nine people are killed and a number are missing a... http://t.co/RkdbYYGof1 &lt;--Full Story"
Not Relevant,"RT @simo_bini: Ad agosto tutti a fare i fighi su com'è bella la #Sardegna
Relevant,"RT @Mer_Grey86: #Sardegna #aiutialluvione #allertameteoSAR CONDIVIDETE http://t.co/X2bE8CeT2z"
Relevant,"RT @Fishetto: Forza #Sardegna! Nulla può fermare o arginare l'orgoglio sardo! Rialziamoci subito! #allertameteoSAR #sardegnaciclone"
Relevant,"RT @canepo14: BBC News - Sardinia storms and flash floods kill at least nine http://t.co/jRK90hiLy9 #allertameteoSAR"
Relevant,"Il maltempo non può piegare un Paese. Serve un piano per la messa in sicurezza del territorio. Quanti devono ancora morire? ❤ #Sardegna"
Relevant,"#korea #usa #news Deadly storms and floods in Sardinia: At least nine people are killed and a number are missi...  http://t.co/PQsiQsTEZX"
Relevant,"#buonanotte #Sardegna spero bene... che domani ci sia il sole e  dopodomani si capisca che servono le braccia no le industrie #ciao"
Relevant,"Deadly rainstorm floods Sardinia island http://t.co/joh468oWHe"
Relevant,"RT @NicolaCalabro: Vi prego: usiamo #allertameteoSAR per le emergenze in #Sardegna. Ci sarà tempo per le polemiche e per le invettive contr…"
Not Relevant,"RT @danielecina: Se ho infastidito qualcuno con i tweet sulla #sardegna
Not Relevant,"RT @SardiUniti: Un augurio di una buonanotte a tutta la #Sardegna pur se da lontano
Relevant,"“@VicinanzaL: La malanotte in #Sardegna: 9 morti e tanta distruzione http://t.co/lNwuWcrm7s via @lanuovasardegna #allertameteoSar”"
Not Relevant,"RT @rinaldosidoli: Emergenza #Olbia Hotel Cavour è al completo. Via Cavour
Not Relevant,"RT @AndreaAli82: NON MANDATE SOLDI a nessuno per la #Sardegna
Relevant,".@onedirslaytion Deadly rainstorm floods Sardinia island: At least nine killed and several missing as flash floods su...  @onedirslaytion"
Relevant,".@onedirslaytion Deadly rainstorm floods Sardinia island: At least nine killed and several missing as flash floods sub...  @orgasmicgomez"
Relevant,".@orgasmicgomez Deadly rainstorm floods Sardinia island: At least nine killed and several missing as flash floods sub...  @onedirslaytion"
Relevant,"RT @LaBlondaz: La Sardegna c'è con un cuore grande che batte che da sempre la contraddistingue.  #Sardegna #allertameteoSAR"
Not Relevant,"RT @rinaldosidoli: Emergenza #Olbia Hotel de Plam ha solo una stanza libera. Via de Filippi
Relevant,"RT @danielecina: Massimo Dessena offre ospitalità a casa sua con 5/7 posti letto 3939051855 #Olbia #Sardegna #allertameteoSAR"
Relevant,"RT @sergiogranata: #nubifragio e morti in #Sardegna ma non ne parla nessuno fino a quando non si alleghera' il Billionair"
Not Relevant,"RT @RobertoVozzi: NUMERI UTILI PER LE ZONE DI OLBIA E DINTORNI: 0789/69502
Not Relevant,"RT @AndreaAli82: In #Sardegna sta succedendo il finimondo e ho appreso la notizia da Twitter
Not Relevant,"RT @bfra86: “@SimonePerelli: #Olbia il 115 non funziona. Numeri alternativi per emeregenze: 0789/69502
Relevant,"RT @guerrinodezi1: L'Italia abbraccia la #Sardegna. http://t.co/cEEGOSsLbT"
Relevant,"RT @MarroneEmma: @TinaBaffy mi unisco al tuo pensiero ! #Sardegna"
Relevant,"In #Sardegna non è successo nulla [secondo Libero] http://t.co/hHk58XlMBO"
