Relevant,"RT @Rolph_MF: So Melbourne has been raining all week and NSW is on fire #straya #nswfires"
Relevant,"Volunteers are amazing - &amp; some of Australia's best are out fighting one of Australia's biggest fires today in... http://t.co/06er5Op2X4"
Relevant,"If you missed it last night here is an article on what to do when there is fire danger. #nswfires #bushfire http://t.co/vW8Td44wre"
Relevant,"RT @nzherald: The front page of today’s New Zealand Herald: “Inferno: The Great Escape” http://t.co/SbK3GUpV6J #nswfires http://t.co/eh1fuz…"
Not Relevant,"RT @byers_brian: We are giving away World Series tickets for game 3. #Cardinals fans RT this to enter. #Redbirds #RedOctober"
Relevant,"RT @katedoak: BIG Admission by NSW Fire Commissioner just then: Their Fire Trails aren’t all up to spec and passable…. #NSWFires"
Relevant,"Let's hope &amp; pray that today won't be as disastrous as predicted #nswfires Stay safe."
Not Relevant,"RT @byers_brian: We are giving away World Series tickets for game 3. #Cardinals fans RT this to enter. #Redbirds #RedOctober"
Not Relevant,"RT @melissahoyer: And try not to forget empathy &amp; a moral obligation we have to our little (and big) friends #nswfires #fires http://t.co/I…"
Relevant,"RT @nswfire: #nswfires A picture tells 1000 words  Your pics of #firefront &amp;/or #smokeplume help @nswrfs fight #nswfire Email to: photos@rf…"
Not Relevant,"RT @byers_brian: We are giving away World Series tickets for game 3. #Cardinals fans RT this to enter. #Redbirds #RedOctober"
Not Relevant,"'As bad as it gets': Today will be hotter
Relevant,"RT @Natalia_Cooper9: The Blue Mountains. So beautiful yet in a lot of danger today. Already so windy up here. @thetodayshow #nswfires http:…"
Relevant,"RT @702sydney: Incredible photo of @NSWRFS firefighter engulfed in flame and crawling out of the fire.He is OK #nswfires http://t.co/9prfXq…"
Relevant,"RT @samanthaplink: My parents helped control this backburn of Mt York overnight...kinda scary #nswfires http://t.co/ZSSbqXBCqP"
Not Relevant,"RT @NSWRFS: If you find an injured native animal
Not Relevant,"Listening to Melbourne's rain
Not Relevant,"#nswfires: over 100 horses are currently being held at #Hawkesbury Showground. @nswdpi are boosting capacity to take further horses"
Relevant,"RT @BronwynHemsley: ! RT @702sydney: Another photo of the @NSWRFS firefighter crawling out of flames at #faulconbridge backburn #nswfires h…"
Relevant,"RT @nswdpi: #nswfires: horses can be taken directly to #Penrith Paceway or the #Hawkesbury Showground @702sydney @NSWRFS"
Not Relevant,"RT @NSWRFS: If you find an injured native animal
Not Relevant,"RT @3AW693: Is there a link between climate change and #NSWfires
Not Relevant,"Blazing fires
Relevant,"RT @thetodayshow: FIRE UPDATE: Fire behaviour will intensify soon. Important to remain vigilant and move to safe places. #nswfires #today9"
Relevant,"RT @TripleMSydney: NASA satellite image taken Oct 21 2.15pm showing #nswfires http://t.co/iuHx73TLUi"
Not Relevant,"RT @AndoJC: @KasiaCichonska @Lee_Tennant @broomstick33 Torrential rain last night in Gippsland
Relevant,"RT @DanniiMinogue: NSW Australia: 59 bush fires. Hoping today luck is on our side for residents and fire fighters.🍀🐨"
Relevant,"RT @workmanalice: Amazing photo from a friend in Katoomba on the road to Blackheath. #nswfires http://t.co/7wrRgQ2f0X"
Not Relevant,"RT @googledownunder: Thanks to the @NSWRFS
Relevant,"RT @benloiacono: Cigarette butts cause #bushfires. Please bin your butt! #hillsdistrict #SydneyHills #NSWRFS"
Not Relevant,"RT @NSWRFS: If you find an injured native animal
Relevant,"Nothing lower than fire looters: NSW cops http://t.co/ftZYbYy8u2"
Not Relevant,"NSW on fire
Relevant,"RT @YoungCons: AMAZING: Australia’s conservative Prime Minister literally puts himself in line of fire! http://t.co/uyBnCQqbCI #tcot"
Not Relevant,"RT @byers_brian: We are giving away World Series tickets for game 3. #Cardinals fans RT this to enter. #Redbirds #RedOctober"
Not Relevant,"#OPENFOLLOW Weather fear as Australia fires burn: More than 3
Not Relevant,"#newsupdate Weather fear as Australia fires burn: More than 3
Relevant,"RT @Shutterbug_1984: #repost #nswfires @NSWRFS #bushfires #bushfire http://t.co/i2d1qL55Ew"
Not Relevant,".@deadmau5 Weather fear as Australia fires burn: More than 3
Relevant,"Weather fear as Australia fires burn http://t.co/BBQ4LePwG8"
Relevant,"RT @alexandrajane84: Amazing photo of amazing people. Thoughts and best wishes to all affected and involved #nswfires #westernadvoate http:…"
Relevant,"Is it counter-productive to link NSW bush fires with climate change when the majority are caused by humans? #ClimateChange"
Relevant,"@TripleMSydney thank you for the excellent coverage of the #nswfires this along with great music is why i listen to the M's :-)"
Relevant,"RT @ABCCentralWest: RFS 1105 update: Winds are picking up. Some helicopter water bombing has been suspended due to high winds. #nswfires"
Relevant,"THANK YOU: Dozens of fire trucks and personnel have travelled from across NSW and interstate to help today's... http://t.co/dDc3b3Sxyh"
Relevant,"@NSWRFS Have their work cut out for them today &amp; for the rest of the season. Thank you to all involved &amp; helping out. Stay safe. #nswfires"
Relevant,"'We have the ability to name and shame' @BarryOFarrell says of people trying to take financial advantage of #nswfires http://t.co/YwuT9LmgX4"
Relevant,"RT @abcnews: The Hawkesbury Showground has become a makeshift animal sanctuary due to the bushfire threat. http://t.co/16YwIW7BXk #nswfires"
Relevant,"RT @AndrewBGreene: Australian Medical Association says there's been a 20 percent increase in asthma cases reported since #nswbushfires @ABC…"
Not Relevant,"'If you still have your life
Relevant,"Amazing and terrifying RT @workmanalice: Amazing photo from a friend in Katoomba on the road to Blackheath. #nswfires http://t.co/17TQTT40Af"
Relevant,"RT @ShannonCarr_10: “@LittleM_BigA: Fire at minmi from edgeworth @1233newcastle #nswfires http://t.co/hHAtgLpJW0”"
Not Relevant,"#nswfires ALERT  Damaging winds around 60km/h with peak gusts of 90km/h forecast for #sydney Illawarra
Not Relevant,"RT @byers_brian: We are giving away World Series tickets for game 3. #Cardinals fans RT this to enter. #Redbirds #RedOctober"
Relevant,"#BBC Coverage of #Australia #nswbushfires  http://t.co/6J0g5FEsgf #Support from around the #Globe"
Not Relevant,"RT @NSWRFS: If you find an injured native animal
Relevant,"@NSWRFS @ABCNews24  Fire advice changing by the minute here at RFS headquarters. Two emergency alerts now -Minmy and Springwood.. #nswfires"
Relevant,"Sending love &amp; safe thoughts to my fellow #novacastrians as these #nswfires burn #keepsafe."
Not Relevant,"RT @ErinEdwards7: Horrid emergency unfolding at #faulconbridge - fire is 50m behind #springwood shs - near hundreds of homes
Not Relevant,"RT @9NewsSyd: 9CHOPPERCAM: Crews waterbombing #Minmi blaze
Relevant,"RT @illwah: Love your prayers in Aust for the NSW fires. Over 200 homes lost now &amp; 80 different fires burning. Pls pray for our fire fighte…"
Relevant,"RT @AmandaGearing: Oakdale Road resident  Choppers flying over. Police doorknocking asking residents to prepare to evacuate. #nswfires #NSW…"
Not Relevant,"RT @NSWRFS: Emergency Warning: Linksview Rd
Not Relevant,"RT @byers_brian: We are giving away World Series tickets for game 3. #Cardinals fans RT this to enter. #Redbirds #RedOctober"
Relevant,"RT @DaniIsdale: Thoughts with Blue Mountains communities and #NSWRFS crews as the weather turns this afternoon."
Relevant,"We're thinking of those fighting the fires in NSW and those whose homes and businesses are under threat. Stay... http://t.co/K0HG1yynyJ"
Not Relevant,"RT @7NewsSydney: CHOPPERCAM: Emergency warning issued for area of Stockrington Road
Relevant,"PIC JUST NOW @NatWallaceNBN Residents waiting/ready to flee if the fire jumps the M1 #nswfires http://t.co/3QzO5Dp1fn http://t.co/D0jYUIsTKd"
Relevant,"RT @LauraFirebirds: God bless everyone affected by the #nswbushfires and to all those courageous firies risking their lives for others safe…"
Relevant,"Australians evacuate homes as hot winds fan Sydney fire threat http://t.co/VxTvaaaEem"
Relevant,"RT @workmanalice: Another skyline photo from Annalise Wilson on Hat Hill Rd in Blackheath #nswfires http://t.co/hCBa2Xmjky"
Not Relevant,"RT @NSWRFS: UPDATE: The Gulguer Nature Reserve Fire is now contained
Relevant,"State Mine: Photo from Mountain Lagoon Rd taken by Hawkesbury Gazette http://t.co/gQdixQfjr5 #nswfires #NSWRFS"
Not Relevant,"RT @FinancialReview: Horror fire conditions arrive in Sydney @NSWRFS  - 3 emergency alerts
Relevant,"RT @abcnews: Prime Minister Tony Abbott has dismissed a UN assessment that the NSW fires are linked to climate change. http://t.co/dlTTNJjw…"
Not Relevant,"RT @smh: Jittery pets takes over Penrith Stadium as owners evacuate: http://t.co/BhWlra2hVF. Photo by @mearesy #nswfires http://t.co/2ozPtG…"
Relevant,"RT @workmanalice: Amazing photo from a friend in Katoomba on the road to Blackheath. #nswfires http://t.co/7wrRgQ2f0X"
Not Relevant,"RT @BrianCHouston: Could you please pray for our home state in Australia
Relevant,"The firies seem to be doing an amazing job. Keep it up. #auspol #nswrfs"
Relevant,"RT @ausjourno: New Dudley Bluff estate and Knoll Avenue evacuated. Fire imminent - crews in position #nswfires http://t.co/2EK5UZzgxp"
Relevant,"RT @ABCNews24: #nswfires LIVE: NSW Rural Fire Service providing an update on  the #bushfires. Watch http://t.co/TtTI3ZYXOH http://t.co/p3IA…"
Relevant,"It's so great to see and hear how well our country is pulling together to get through the #nswfires"
Relevant,"RT @fadichahine: Every life is precious #nswfires http://t.co/7vdzxPPZ84"
Relevant,"RT @A_DarlingMP: Alex Salmond wants us to leave the Union. What assurances can he give that we won't end up on fire like Australia? http://…"
Relevant,"New Watch and Act alert for fire at Galston Gorge. If that takes hold NW edge of Sydney is in trouble."
Not Relevant,"RT @MGHReeves: #NSWRFS crews working in hot
Relevant,"The skycrane working through the smoke at #faulconbridge Image l John Donegan http://t.co/JogpKfxJ1v"
Relevant,"RT @RedCrossAU: Our hearts go out to families who have lost their homes. For tips on how to support those affected by #NSWbushfires: http:/…"
Relevant,"RT @NSWRFS: Stockrington Rd Fire: The M1 has reopened southbound. Northbound lanes remain closed. #nswfires #nswrfs"
Relevant,"RT @TripleMSydney: PHOTOS: the real face of firefighters on the frontline @NSWRFS @QldFire @MFB_NEWS Thank you. #nswfires #heroes http://t.…"
Relevant,"'Extreme fire danger' warning - An extreme fire danger warning is issued for the Sydney area. CNN's Robyn Curnow... http://t.co/Qk5YtFKsl2"
Relevant,"Thinking of all those that are afftected by the fires so sad #nswfires"
Relevant,"RT @NSWRFS: Important information about donations http://t.co/egTebLZWxk #nswfires"
Relevant,"RT @702sydney: Another shot of the cricket at #Faulconbridge A full pitch view  Photographer- @John__Donegan #nswfires @NSWRFS http://t.co/…"
Relevant,"The bush fire threat to the Blue Mountains west of Sydney has been averted for the rest of today according to officials. #CroozeFmNews"
Relevant,"Australia fire threat 'averted' http://t.co/DIrQ53cvSa"
Relevant,"RT @ABCenvironment: . @TonyAbbottMHR says @CFigueres is talking through her hat for linking #NSWfires with #climate change http://t.co/l2…"
Relevant,"RT @TheDingoTracker: Thoughts are with all the people and animals fighting and fleeing fires in NSW @NSWRFS @OEHmedia @NPWSnorthern @BMWHI"
Relevant,"@Sandra_Sully: .@_AdamTodd: Bushfires at Springwood as the sun sets #nswfires #eyewitnessnews http://t.co/stbzJlm5Uy"
Relevant,"RT @JezFernandezABC: It's just terrific seeing Auslan translators as a normal component of emergency mgmt procedures. Very smart. #nswfires."
Relevant,"RT @mrslhawke: Redhead fire wind change looking worse at night@1233newcastle @nbnnews #nswfires http://t.co/KK4HvDrk5G"
Relevant,"RT @NBCNewsWorld: Residents told to flee even as Australia fires ease http://t.co/Mu20en6Mpv"
Not Relevant,"RT @RedCrossAU: Our volunteers are at #NSWbushfires evacuation centres in Springwood
Relevant,"RT @NSWRFS: Emergency Warning - Gateshead fire (Lake Macquarie) http://t.co/ODCMq9yEUD Evacs centres now open #NSWRFS #nswfires"
Relevant,"Check out this item I found on eBay: http://t.co/wDCMq19ySt★ All proceeds go to the NSW fire Victims Pls #RT  ★TY"
Relevant,"@BasedBieberLife Australia fire threat 'averted': Australian fire officials say the threat to the Blue Mountains west of Sy...  @deadmau5"
Relevant,"RT @pelagicpictures: Two rings of fire burn at dusk west of the Darling Causeway near Hartley Vale. @photosSMH #nswfires @NSWRFS @nswfire h…"
Relevant,"LetYouKnow: Australia fire threat 'averted': Australian fire officials say the threat t... http://t.co/Qeeq7wdJqb http://t.co/vUoOtrbQ1f"
Relevant,"LetYouKnow: Australia fire threat 'averted': Australian fire officials say the threat t... http://t.co/ExUMVZCg3A http://t.co/UD6mg2UlCH"
Relevant,"Fire threat to Australia's Blue Mountains 'averted' - BBC News: Sydney Morning HeraldFire threat to Australia'... http://t.co/SMz44sSi2k"
Relevant,"RT @newscomauHQ: Investigations by NSW RFS fire investigators have determined the State Mine Fire... was started as a result of live ordna…"
Relevant,"NSW Fires – are the new building codes working? - The Fifth Estate « The Fifth Estate http://t.co/3sErtHjNDK"
Relevant,"@Mizz_M This is is for the fire affected areas in NSW. Apologies for any confusion. There are no silly questions:) ^SD"
Relevant,"RT @muzdog10: Water bombing at Hartley Vale this afternoon. #nswfires #Lithgow http://t.co/4VifZQlBqj"
Relevant,"RT @SamEBJones: RT @MissBaileyWoof: Joey rescued after sustaining burns to his paws #nswfires http://t.co/dHTY5w0esB"
Relevant,"#Sydney #fire please be over right now!! http://t.co/jkgzoUdokt"
Relevant,"RT @gcnelson: A weary firefighter catches a well earned rest as the worst appears over. @abcnews #NSWfires http://t.co/3upgbLUMwL"
Relevant,"Wildfires threaten Sydney: More than 70 fires are raging across Australia's most populous... http://t.co/gPLyXU8dK9 #atlantacash4junkcar"
Not Relevant,"Wildfires threaten Sydney: More than 70 fires are raging across Australia's most populous state
Not Relevant,"Wildfires threaten Sydney: More than 70 fires are raging across Australia's most populous state
Relevant,"RT @MarkDiStef: Defence Department has released an extended statement into @NSWRFS claims it started the State Mine Fire #nswfires http://t…"
Relevant,"RT @DamonAM: My opinion of the @NSWRFS neatly summarised into a comic. #nswfires http://t.co/04rKF8gg4p"
Relevant,"RT @DamonAM: My opinion of the @NSWRFS neatly summarised into a comic. #nswfires http://t.co/04rKF8gg4p"
Relevant,"Military live ordinance exercises was cause of one of the fires raging in #Australia http://t.co/6yNOZqtrtY v @jaraparilla"
Relevant,"RT @treisiroon: Military live ordinance exercises was cause of one of the fires raging in #Australia http://t.co/6yNOZqtrtY v @jaraparilla"
Relevant,"ON AIR: the latest on the #nswfires with Andrew Luke from @NSWRFS and we'll have a weather update"
Relevant,"Australia's hottest 12 months on record have produced huge bush fires very early but their PM tries to deny it is due to Climate change!"
Not Relevant,"RT @SebHenbest: How dare you try to politicise this politicising! via @firstdogonmoon #nswfires #climate #auspol http://t.co/ZieeF6njmS"
Relevant,"Explosives sparking blazes &amp; arsons sure doesn't sound like climate change to me. #nswfires #auspol"
Relevant,"RT @MarkDiStef: Defence Dept's been investigating after revelations it started NSW's biggest fire. Ch7 says Defence now admitted to @NSWR…"
Relevant,"RT @BBCWorld: My property was built in 1823; I don't intend to lose it - #nswfires continue in Australia http://t.co/e1VZxgSxFq &amp; http://…"
Not Relevant,"Video: Australia wildfires: Mega-fire feared
Relevant,"Crisis Averted For Now In Australia's Fight Against Fires http://t.co/Ttx0Vqn5BW"
Not Relevant,"RT @BrianCHouston: Could you please pray for our home state in Australia
Relevant,"Sydney suburbs threatened as fires grow: Wildfires threaten the western suburbs of Australia's largest city as... http://t.co/LdtUET9MdC"
Relevant,"Rolling #nswfires coverage #nswfire updating http://t.co/kcrimE3BQk #breakingnews http://t.co/I12lRuEG2M #australians http://t.co/CA7u1JUiMn"
Relevant,"Få nyt om brandvæsenets kamp mod skovbrandene i Australien ved at følge @NSWRFS på Twitter. Se også hashtags: #nswfires &amp; #nswrfs"
Not Relevant,"RT @byers_brian: Round 2 of our #WorldSeries giveaway. RT if you want to enter to win tix to Game 4. #RedOctober #CardinalNation #Cardinals"
Not Relevant,"RT @byers_brian: Round 2 of our #WorldSeries giveaway. RT if you want to enter to win tix to Game 4. #RedOctober #CardinalNation #Cardinals"
Not Relevant,"RT @byers_brian: Round 2 of our #WorldSeries giveaway. RT if you want to enter to win tix to Game 4. #RedOctober #CardinalNation #Cardinals"
Not Relevant,"RT @byers_brian: Round 2 of our #WorldSeries giveaway. RT if you want to enter to win tix to Game 4. #RedOctober #CardinalNation #Cardinals"
Not Relevant,"#ThisIsOctober RT PAPERCHASER_314: Can't wait for game 1 tonight #REDBIRDS #RedOctober #thisiswhatwedo"
Not Relevant,"RT @byers_brian: Round 2 of our #WorldSeries giveaway. RT if you want to enter to win tix to Game 4. #RedOctober #CardinalNation #Cardinals"
Not Relevant,"RT @byers_brian: Round 2 of our #WorldSeries giveaway. RT if you want to enter to win tix to Game 4. #RedOctober #CardinalNation #Cardinals"
Not Relevant,"RT @byers_brian: Round 2 of our #WorldSeries giveaway. RT if you want to enter to win tix to Game 4. #RedOctober #CardinalNation #Cardinals"
Not Relevant,"@afreedma 1851 was one of the coldest years in the CRU record
Not Relevant,"RT @byers_brian: Round 2 of our #WorldSeries giveaway. RT if you want to enter to win tix to Game 4. #RedOctober #CardinalNation #Cardinals"
Not Relevant,"World series Wednesday #regram @alliegeisz #12in13 #RedOctober #CardinalNation http://t.co/MnY0W9BPvz"
Not Relevant,"RT @byers_brian: Round 2 of our #WorldSeries giveaway. RT if you want to enter to win tix to Game 4. #RedOctober #CardinalNation #Cardinals"
Not Relevant,"RT @steveguidry: Happy #Game1 of the #WorldSeries #GoCards #STLCards #RedOctober #12in13"
Relevant,"RT @702sydney: Needing info on school closures for today? Full list available here: http://t.co/VjVlcOipFZ #nswfires"
Relevant,"Our best wishes go out to all those affected by the NSW bush fires. If you're  in AUS and would like to donate you can do - dial 1800811700."
Relevant,"when I was flying into Sydney last night I could see fires burning 😩"
Relevant,"Fitz 7:05AM presser: 70-80km/h SW winds expected again today for #BlueMountains. #nswfires"
Relevant,"RFS Commissioner says he still has concerns for #Springwood blaze  #nswfires"
Relevant,"RFS Commissioner says he still has concerns for #Springwood blaze  #nswfires"
Not Relevant,"RT @byers_brian: We are giving away World Series tickets for game 3. #Cardinals fans RT this to enter. #Redbirds #RedOctober"
Not Relevant,"RT @NSWRFS: A busy day with great work by #nswrfs
Not Relevant,"UPDATE: 64 fires burning
Not Relevant,"WORLD SERIES PARTY AT MY PLACE BRING BEER AND WEAR YOUR CARDS GEAR #211 #RT #REDOCTOBER"
Not Relevant,"RT @thetodayshow: UPDATE: 64 fires burning
Relevant,"Top Story: Australia bush fire threat easing: Wildfires threaten the western suburbs of Austral... http://t.co/q3oDRBlLsr #ERMmedia @CNN"
Relevant,"RT @9NewsSyd: UPDATE: Smoke from fire around #Dudley &amp; #Redhead could affect surrounding suburbs #nswfires http://t.co/gGU7VzDqDC"
Not Relevant,"RT @AndrewBoltsBlog: Column - The ABC burns the truth in the NSW fires : THE Gillard Government died broke yet could still toss one... http…"
Relevant,"Branches in the Blue Mtns are open today with full services-staff ready to help. Thanks to all who have bravely helped during the #nswfires"
Relevant,"Photo: Live shot from the ABC helicopter of smoke over the #BlueMountains from the #MountVictoria fire #nswfires http://t.co/2eeBVZ8oU5"
Relevant,"RT @heldavidson: 'The environment minister said he looked up what wikipedia says about bushfires'... #auspol #nswfires"
Relevant,"RT @ABCNews24: #BREAKING: NSW RFS has confirmed an aircraft has crashed and rescue helicopters are responding #nswfires #bushfires"
Not Relevant,"Announcer doesn't sound nearly excited enough for being there... That said
Relevant,"Greg Hunt quotes Wikipedia to refute link between #NSWFires and #ClimateChange. I quote @mariekehardy: Are.  You.  F***ing.  Kidding.  Me."
Not Relevant,"Let's go Cardinals!! #12in13 #CardinalNation #RedOctober ⚾️⚾️⚾️🏆🏆"
Not Relevant,"RT @ausery: #gametime #redbirds #CardinalNation #RedOctober"
Relevant,"RT @NSWRFS: Gateshead Fire: regraded to Watch &amp; Act due to current weather conditions http://t.co/Z8OipMYxnp  #nswfires #nswrfs"
Not Relevant,"RT @NSWRFS: The Rural Fire Service (NSW RFS) can confirm the crash of an aircraft a short time ago
Relevant,"RT @TheEllenShow: Australia's 1 of the most beautiful places I've ever been to. Images of the fires are heartbreaking. Sending all my love …"
Relevant,"RT @NickGrimm: #Breaking @NSWRFS confirms plane is an 802 waterbomber. Believed a wing snapped off before the crash #nswfires @abcnews @ABC…"
Relevant,"RT @mattdoran22: Reports a chopper has crashed fighting fires near Ulladulla #nswfires #eyewitnessnews @channeltennews"
Relevant,"RT @TheEllenShow: Australia's 1 of the most beautiful places I've ever been to. Images of the fires are heartbreaking. Sending all my love …"
Not Relevant,"Playing Firey is a nice way of dodging #Auspol Climate questions
Relevant,"RT @TheEllenShow: Australia's 1 of the most beautiful places I've ever been to. Images of the fires are heartbreaking. Sending all my love …"
Not Relevant,"Sydney real estate Strong winds fuel Dudley
Not Relevant,"RT @3AW693: 'The whole of Australia's on fire
Relevant,"Please join us in praying for the fire fighters who are bravely combating the bushfires across NSW. Our prayers... http://t.co/z7ekQyjXGj"
Relevant,"RT @NSWRFS: Linksview Rd (Springwood): An Air crane has been deployed to assist crews. #nswfires #NSWRFS"
Relevant,"RT @Idealaw: Firefighters are using Twitter to rapidly map + respond to NSW's bushfire crisis. http://t.co/h1GwQ0VVnT #nswfires"
Relevant,"RT @RedCrossAU: .@Optus customer? Text DONATE to 19 Relief. 100% of funds will go to our work with #NSWbushfires &amp; other disasters."
Relevant,"RT @NSWRFS: Howes Swamp: Photo of Fire by Nick Moir. Fire activity has increased. Putty Rd remains closed. http://t.co/1IDYuR3iDq #nswfires…"
Relevant,"RT @TheEllenShow: Australia's 1 of the most beautiful places I've ever been to. Images of the fires are heartbreaking. Sending all my love …"
Not Relevant,"RT @bendigobank: To help our customers who have been affected by the #NSWFires
Not Relevant,"RT @9NewsNOW: The latest details on the #nswfires
Not Relevant,"RT @9NewsNOW: The latest details on the #nswfires
Not Relevant,"#nswfires Με μεγάλη μας λύπη μαθαίνουμε ότι είναι νεκρός ο πιλότος του καναντέρ που συνετρίβη δυτικά της... http://t.co/sJmJNqF6jA"
Relevant,"RT @RobertOvadia: #BREAKING: #NSWFires pilot confirmed dead in crash fighting fires west of Ulladulla. Body yet to be retrieved. RIP."
Relevant,"RT @woolkebb 1m  Stop Tony Abbott fanning the flames of climate change. Sign now #nswfires http://t.co/jMc5wjziJx …"
Relevant,"Australia fire threat eases as military blamed http://t.co/Y6oaOISzPv"
Relevant,"RT @ABCNews24: #BREAKING: NSW Police confirm pilot deceased in #Ulladulla #nswfires plane crash  #bushfires #ABCNews24"
Relevant,"Army criticised over Australia fire: Australia's military faces criticism after it is blamed for starting one ... http://t.co/TDrNxS7uAs"
Relevant,"Army criticised over Australia fire: Australia's military faces criticism after it is blamed for starting one ... http://t.co/X4bKUe4bdI"
Relevant,"RT @TheEllenShow: Australia's 1 of the most beautiful places I've ever been to. Images of the fires are heartbreaking. Sending all my love …"
Relevant,"Plane fighting Australia fires crashes as cooler weather eases threat http://t.co/wH0nJNa1je via @reuters"
Relevant,"RT @CastleDarryl: If Slim Dusty was still with us I reckon he'd write a song called Fighting fires with your beer #nswfires http://t.co/j…"
Relevant,"Army criticised over Australia fire http://t.co/i0K7KyprEX"
Relevant,"http://t.co/fKvOmRNkze Army criticised over Australia fire: Australia's military faces criticism after it is bl... http://t.co/8Gt0MCzVdr"
Relevant,"Plane fighting Australia fires crashes as cooler weather eases threat: SYDNEY (Reuters) - A plane dousing wild... http://t.co/uZrH73vc7q"
Not Relevant,"Praying for Sydney
Relevant,"RT @abcnews: #breaking: Air Marshall Binskin apologises on behalf of Defence after confirmation live fire exercise linked to #nswfires"
Relevant,"RT @ABCemergency: #nswfires: 2 x Emergency Warnings in place for fires near #Lithgow #Bilpin + Mount York Rd fire near #MountVictoria http:…"
Not Relevant,"RT @CastleDarryl: If Slim Dusty was still with us I reckon he'd write a song called Fighting fires with your beer #nswfires http://t.co/j…"
Not Relevant,"Going for a surf
Not Relevant,"The pilot of the fire-fighting plane tha crashed W of Ulladulla
Not Relevant,"Pilot dies battling Australia fires: A plane fighting bushfires in Australia's New South Wales crashes
Relevant,"RT @AGWobserver: Divergent responses of fire to recent warming and drying across south-eastern Australia http://t.co/XlvkDUQzhl"
Relevant,"Plane fighting Australia fires crashes as cooler weather eases threat http://t.co/nvvLsezAOH"
Not Relevant,"RT @luke_ablett: Wow
Relevant,"Long bow to blame NSW fires on man-made global warming - Sydney Morning Herald http://t.co/MuEAmDvCNS #GlobalWarming"
Relevant,"RT @p_hannam: Is this a sign that Abbott government will follow O'Farrell and outsource #climate science? http://t.co/fdMNMpYGnS #nswfires …"
Relevant,"RT @TheEllenShow: Australia's 1 of the most beautiful places I've ever been to. Images of the fires are heartbreaking. Sending all my love …"
Relevant,"Plane fighting Australia fires crashes as cooler weather eases threat: SYDNEY (Reuters) – A plane dousing wild... http://t.co/ithtEhwpyw"
Relevant,"RT @krONik: If Tony Abbott gets burnt to cinders 'fighting' #NSWfires #greghuntresearch shows Julie Asbestos Bishop becomes #PrimeMoron! O …"
Not Relevant,"RT @RobertOvadia: RIP chief pilot David Black from NSW Central West
Relevant,"RT @ashishpanchal14: Plane fighting Australia fires crashes as cooler weather eases threat - Reuters UK  http://t.co/l0OJaKvuMx"
Relevant,"#Marysville Community adds voice of Support from Victoria to New South Wales #nswfires http://t.co/qpGe5XW2Wx"
Relevant,"They need us as well #nswfires http://t.co/16wHUDBmzn"
Not Relevant,"RT @RobertOvadia: RIP chief pilot David Black from NSW Central West
Relevant,"@David_speers I cannot believe you are discussing climate change in the same breath as the NSW fires The army and 3 boys started the fires"
Relevant,"RT @amworldtodaypm: Former RFS commissioner warns of #asbestos concerns in bushfire burnt properties. http://t.co/bjgInYJrg7 #nswfires #hea…"
Not Relevant,"HAHA RT Maybe we will use our Fires Near Me app
Relevant,"RECOVERY COORDINATION CENTRE NEWS INVITATION #BlueMountains #nswfires Subject: Public information meeting Date:... http://t.co/2DZc4olcAn"
Not Relevant,"RT @NSWRFS: Maybe we will use our Fires Near Me phone app
Relevant,"@electravision I am waiting for the carbon tax bill for the bush fires in nsw. Who will they send it to?"
Relevant,"“@EmmaK46: Thinking of everyone helping to fight fires in Australia. Every day heros... 😢 http://t.co/Jpdlg1FrE1” #amazing #heros 🐨"
Relevant,"RT @TheEllenShow: Australia's 1 of the most beautiful places I've ever been to. Images of the fires are heartbreaking. Sending all my love …"
Relevant,"RT @abcnews: Asbestos contamination a serious risk in bushfire recovery: RFS commissioner #nswfires #knowthestory http://t.co/GC7XPtqXJW"
Relevant,"Baptism of Fire: @coopesdetat gets a little too close for comfort while covering Australia's wildfires http://t.co/Yca62XECn8  #nswfires"
Relevant,"RT @EI_Ocean: #Australia #bushfire direct result of the #coal it peddles. Abrupt #climate change telling us @TonyAbbottMHR is crap. http://…"
Relevant,"Defence apologises for starting massive State Mine fire - Sydney Morning Herald http://t.co/YGkLAzl4YB"
Relevant,"Have you been keeping up with the Australia NSW fires? Keep them in your thoughts and prayers. http://t.co/Gfm4dB9rSE"
Relevant,"Australia NSW Bushfires 56 Fires Scorch Eastern Australia; State Of Emergency Declared: http://t.co/VP5HrFraE9 via @YouTube"
Not Relevant,"#RedOctober at work cold http://t.co/TdleDuVbmu"
Relevant,"RT @HaydosTweets: Final shout out! Thoughts and prayers tonight for the brave folk of #nswfires #GodBless can I request my followers to re …"
Relevant,"RT @unisdr: 17 Oct NASA image gives an idea of the scale and extent of the bush fires raging in New South Wales #australia http://t.co/EvFD…"
Not Relevant,"Beautiful morning in Sydney
Relevant,"Yesterday's firefighting aircraft crash was the fourth fatal accident involving an M18 Dromader since 2006 http://t.co/e6E5czNe6I #nswfires"
Relevant,"The whole of Australia is on fire? Oh America. http://t.co/5uvmpsKb0H"
Not Relevant,"RT @SebHenbest: Australia has always experienced bushfires
Not Relevant,"WorldWide FIRE!! Mixtape WHERE IM FROM by artist @FORTAFY FREE D/L http://t.co/8YXytLuYlI #Realmusic #Australia #amazing"
